Date,close,high,low,open,volume
2018-07-19,2804.489990234375,2812.050048828125,2799.77001953125,2809.3701171875,3278360000
2018-07-20,2801.830078125,2809.699951171875,2800.010009765625,2804.550048828125,3243250000
2018-07-23,2806.97998046875,2808.610107421875,2795.139892578125,2799.169921875,2928490000
2018-07-24,2820.39990234375,2829.989990234375,2811.1201171875,2820.679931640625,3430410000
2018-07-25,2846.070068359375,2848.030029296875,2817.72998046875,2817.72998046875,3584400000
2018-07-26,2837.43994140625,2845.570068359375,2835.260009765625,2835.489990234375,3667290000
2018-07-27,2818.820068359375,2843.169921875,2808.340087890625,2842.35009765625,3434370000
2018-07-30,2802.60009765625,2821.739990234375,2798.110107421875,2819.0,3261190000
2018-07-31,2816.2900390625,2824.4599609375,2808.06005859375,2809.72998046875,3906890000
2018-08-01,2813.360107421875,2825.830078125,2805.85009765625,2821.169921875,3501350000
2018-08-02,2827.219970703125,2829.909912109375,2796.340087890625,2800.47998046875,3501380000
2018-08-03,2840.35009765625,2840.3798828125,2827.3701171875,2829.6201171875,3043690000
2018-08-06,2850.39990234375,2853.2900390625,2835.97998046875,2840.2900390625,2879020000
2018-08-07,2858.449951171875,2863.429931640625,2855.919921875,2855.919921875,3185440000
2018-08-08,2857.699951171875,2862.43994140625,2853.090087890625,2856.7900390625,2978070000
2018-08-09,2853.580078125,2862.47998046875,2851.97998046875,2857.18994140625,3066180000
2018-08-10,2833.280029296875,2842.199951171875,2825.81005859375,2838.89990234375,3265590000
2018-08-13,2821.929931640625,2843.39990234375,2819.8798828125,2835.4599609375,3173630000
2018-08-14,2839.9599609375,2843.110107421875,2826.580078125,2827.8798828125,2986500000
2018-08-15,2818.3701171875,2827.949951171875,2802.489990234375,2827.949951171875,3656680000
2018-08-16,2840.68994140625,2850.489990234375,2831.43994140625,2831.43994140625,3232000000
2018-08-17,2850.1298828125,2855.6298828125,2833.72998046875,2838.320068359375,3037640000
2018-08-20,2857.050048828125,2859.760009765625,2850.6201171875,2853.929931640625,2757150000
2018-08-21,2862.9599609375,2873.22998046875,2861.320068359375,2861.510009765625,3174010000
2018-08-22,2861.820068359375,2867.5400390625,2856.050048828125,2860.989990234375,2701250000
2018-08-23,2856.97998046875,2868.780029296875,2854.030029296875,2860.2900390625,2724450000
2018-08-24,2874.68994140625,2876.159912109375,2862.35009765625,2862.35009765625,2603010000
2018-08-27,2896.739990234375,2898.25,2884.68994140625,2884.68994140625,2865070000
2018-08-28,2897.52001953125,2903.77001953125,2893.5,2901.449951171875,2687770000
2018-08-29,2914.0400390625,2916.5,2898.39990234375,2900.6201171875,2805520000
2018-08-30,2901.1298828125,2912.4599609375,2895.219970703125,2908.93994140625,2810450000
2018-08-31,2901.52001953125,2906.320068359375,2891.72998046875,2898.3701171875,2887220000
2018-09-04,2896.719970703125,2900.179931640625,2885.1298828125,2896.9599609375,3087420000
2018-09-05,2888.60009765625,2894.2099609375,2876.919921875,2891.590087890625,3248780000
2018-09-06,2878.050048828125,2892.050048828125,2867.2900390625,2888.639892578125,3144240000
2018-09-07,2871.679931640625,2883.81005859375,2864.1201171875,2868.260009765625,2976580000
2018-09-10,2877.1298828125,2886.929931640625,2875.93994140625,2881.389892578125,2751100000
2018-09-11,2887.889892578125,2892.52001953125,2866.780029296875,2871.570068359375,2904500000
2018-09-12,2888.919921875,2894.64990234375,2879.199951171875,2888.2900390625,3341280000
2018-09-13,2904.179931640625,2906.760009765625,2896.389892578125,2896.85009765625,3274090000
