Date,close,high,low,open,volume
2023-10-11,4376.9501953125,4378.64013671875,4345.33984375,4366.58984375,3601660000
2023-10-12,4349.60986328125,4385.85009765625,4325.43017578125,4380.93994140625,3713140000
2023-10-13,4327.77978515625,4377.10009765625,4311.97021484375,4360.490234375,3566560000
2023-10-16,4373.6298828125,4383.330078125,4342.3701171875,4342.3701171875,3409960000
2023-10-17,4373.2001953125,4393.56982421875,4337.5400390625,4345.22998046875,3794850000
2023-10-18,4314.60009765625,4364.2001953125,4303.83984375,4357.35009765625,3686030000
2023-10-19,4278.0,4339.5400390625,4269.68994140625,4321.35986328125,3969730000
2023-10-20,4224.16015625,4276.56005859375,4223.02978515625,4273.85009765625,4004030000
2023-10-23,4217.0400390625,4255.83984375,4189.22021484375,4210.39990234375,3776100000
2023-10-24,4247.68017578125,4259.3798828125,4219.43017578125,4235.7900390625,3821820000
2023-10-25,4186.77001953125,4232.419921875,4181.419921875,4232.419921875,3869370000
2023-10-26,4137.22998046875,4183.60009765625,4127.89990234375,4175.990234375,4277640000
2023-10-27,4117.3701171875,4156.7001953125,4103.77978515625,4152.93017578125,4019500000
2023-10-30,4166.81982421875,4177.47021484375,4132.93994140625,4139.39013671875,3911140000
2023-10-31,4193.7998046875,4195.5498046875,4153.1201171875,4171.330078125,4249470000
2023-11-01,4237.85986328125,4245.64013671875,4197.740234375,4201.27001953125,4224900000
2023-11-02,4317.77978515625,4319.72021484375,4268.259765625,4268.259765625,4669780000
2023-11-03,4358.33984375,4373.6201171875,4334.22998046875,4334.22998046875,4570960000
2023-11-06,4365.97998046875,4372.2099609375,4347.52978515625,4364.27001953125,3656340000
2023-11-07,4378.3798828125,4386.259765625,4355.41015625,4366.2099609375,3791230000
2023-11-08,4382.77978515625,4391.2001953125,4359.759765625,4384.3701171875,3729510000
2023-11-09,4347.35009765625,4393.39990234375,4343.93994140625,4391.41015625,3900780000
2023-11-10,4415.240234375,4418.02978515625,4353.33984375,4364.14990234375,3665080000
2023-11-13,4411.5498046875,4421.759765625,4393.81982421875,4406.66015625,3326240000
2023-11-14,4495.7001953125,4508.669921875,4458.97021484375,4458.97021484375,4700350000
2023-11-15,4502.8798828125,4521.169921875,4495.31005859375,4505.2998046875,4347170000
2023-11-16,4508.240234375,4511.990234375,4487.830078125,4497.080078125,3964520000
2023-11-17,4514.02001953125,4520.1201171875,4499.66015625,4509.5498046875,3777240000
2023-11-20,4547.3798828125,4557.10986328125,4510.35986328125,4511.7001953125,3644790000
2023-11-21,4538.18994140625,4542.14013671875,4525.509765625,4538.77001953125,3511080000
2023-11-22,4556.6201171875,4568.43017578125,4545.0498046875,4553.0400390625,3042810000
2023-11-24,4559.33984375,4560.31005859375,4552.7998046875,4555.83984375,1639500000
2023-11-27,4550.43017578125,4560.52001953125,4546.31982421875,4554.85986328125,3403990000
2023-11-28,4554.89013671875,4568.14013671875,4540.509765625,4545.5498046875,3586240000
2023-11-29,4550.580078125,4587.64013671875,4547.14990234375,4571.83984375,4418760000
2023-11-30,4567.7998046875,4569.89013671875,4537.240234375,4554.8701171875,5399300000
2023-12-01,4594.6298828125,4599.39013671875,4554.7099609375,4559.43017578125,4397120000
2023-12-04,4569.77978515625,4572.3701171875,4546.72021484375,4564.3701171875,4369910000
2023-12-05,4567.18017578125,4578.56005859375,4551.68017578125,4557.25,3909950000
2023-12-06,4549.33984375,4590.740234375,4546.5,4586.22998046875,4245680000
